172.107, 129.553, 8.333, 21.968 False
171.829, 129.554, 8.333, 22.001 False
171.551, 129.554, 8.333, 22.034 False
171.274, 129.555, 8.333, 22.067 False
170.996, 129.556, 8.333, 22.100 False
170.718, 129.556, 8.333, 22.133 False
170.440, 129.557, 8.330, 22.166 False
170.163, 129.557, 8.310, 22.199 False
169.887, 129.558, 8.281, 22.232 False
169.613, 129.558, 8.228, 22.265 False
169.341, 129.559, 8.143, 22.298 False
169.073, 129.559, 8.033, 22.331 False
168.809, 129.560, 7.903, 22.364 False
168.550, 129.560, 7.759, 22.397 False
168.297, 129.560, 7.604, 22.430 False
168.048, 129.560, 7.439, 22.463 False
167.805, 129.560, 7.273, 22.496 False
167.568, 129.561, 7.108, 22.529 False
167.336, 129.561, 6.951, 22.562 False
167.108, 129.561, 6.803, 22.595 False
166.886, 129.561, 6.668, 22.628 False
166.667, 129.561, 6.542, 22.661 False
166.452, 129.561, 6.428, 22.694 False
166.240, 129.561, 6.318, 22.727 False
166.032, 129.561, 6.220, 22.760 False
165.827, 129.561, 6.124, 22.793 False
165.625, 129.560, 6.036, 22.826 False
165.426, 129.560, 5.946, 22.859 False
165.229, 129.560, 5.861, 22.892 False
165.036, 129.560, 5.777, 22.925 False
164.845, 129.560, 5.703, 22.958 False
164.656, 129.559, 5.637, 22.991 False
164.469, 129.559, 5.587, 23.024 False
164.283, 129.559, 5.551, 23.057 False
164.098, 129.559, 5.520, 23.090 False
163.914, 129.558, 5.494, 23.123 False
163.731, 129.558, 5.470, 23.156 False
163.549, 129.558, 5.454, 23.189 False
163.367, 129.558, 5.443, 23.222 False
163.185, 129.557, 5.441, 23.255 False
163.003, 129.557, 5.443, 23.288 False
162.821, 129.557, 5.454, 23.321 False
162.638, 129.556, 5.467, 23.354 False
162.455, 129.556, 5.485, 23.387 False
162.271, 129.556, 5.502, 23.420 False
162.087, 129.555, 5.517, 23.453 False
161.902, 129.555, 5.530, 23.486 False
161.717, 129.555, 5.537, 23.519 False
161.533, 129.554, 5.543, 23.552 False
161.348, 129.554, 5.543, 23.585 False
161.163, 129.553, 5.541, 23.618 False
160.978, 129.553, 5.533, 23.651 False
160.794, 129.553, 5.525, 23.684 False
160.610, 129.552, 5.511, 23.717 False
160.427, 129.552, 5.497, 23.750 False
160.244, 129.551, 5.478, 23.783 False
160.062, 129.551, 5.461, 23.816 False
159.880, 129.550, 5.439, 23.849 False
159.700, 129.550, 5.418, 23.882 False
159.520, 129.549, 5.393, 23.915 False
159.341, 129.549, 5.368, 23.948 False
159.163, 129.548, 5.340, 23.981 False
158.985, 129.548, 5.315, 24.014 False
158.809, 129.547, 5.295, 24.047 False
158.633, 129.547, 5.281, 24.080 False
158.456, 129.546, 5.279, 24.113 False
158.280, 129.546, 5.282, 24.146 False
158.104, 129.545, 5.295, 24.179 False
157.927, 129.544, 5.311, 24.212 False
157.749, 129.543, 5.336, 24.245 False
157.570, 129.543, 5.364, 24.278 False
157.390, 129.542, 5.399, 24.311 False
157.209, 129.541, 5.434, 24.344 False
157.026, 129.541, 5.472, 24.377 False
156.842, 129.540, 5.508, 24.410 False
156.658, 129.539, 5.541, 24.443 False
156.472, 129.539, 5.568, 24.476 False
156.286, 129.538, 5.591, 24.509 False
156.099, 129.537, 5.609, 24.542 False
155.912, 129.536, 5.620, 24.575 False
155.724, 129.536, 5.629, 24.608 False
155.536, 129.535, 5.629, 24.641 False
155.349, 129.534, 5.628, 24.674 False
155.162, 129.534, 5.619, 24.707 False
154.975, 129.533, 5.610, 24.740 False
154.788, 129.532, 5.595, 24.773 False
154.602, 129.531, 5.582, 24.806 False
154.417, 129.531, 5.564, 24.839 False
154.232, 129.530, 5.546, 24.872 False
154.048, 129.529, 5.523, 24.905 False
153.865, 129.529, 5.501, 24.938 False
153.682, 129.528, 5.477, 24.971 False
153.500, 129.527, 5.458, 25.004 False
153.318, 129.527, 5.443, 25.037 False
153.137, 129.526, 5.433, 25.070 False
152.956, 129.525, 5.433, 25.103 False
152.775, 129.524, 5.436, 25.136 False
152.593, 129.524, 5.449, 25.169 False
152.411, 129.523, 5.465, 25.202 False
152.228, 129.522, 5.489, 25.235 False
152.044, 129.522, 5.516, 25.268 False
151.859, 129.521, 5.549, 25.301 False
151.673, 129.520, 5.584, 25.334 False
151.486, 129.520, 5.621, 25.367 False
151.297, 129.519, 5.655, 25.400 False
151.108, 129.518, 5.685, 25.433 False
150.917, 129.517, 5.710, 25.466 False
150.726, 129.517, 5.729, 25.499 False
150.535, 129.516, 5.744, 25.532 False
150.343, 129.515, 5.753, 25.565 False
150.151, 129.515, 5.758, 25.598 False
149.959, 129.514, 5.758, 25.631 False
149.768, 129.513, 5.755, 25.664 False
149.576, 129.513, 5.745, 25.697 False
149.385, 129.512, 5.735, 25.730 False
149.195, 129.511, 5.718, 25.763 False
149.005, 129.511, 5.699, 25.796 False
148.815, 129.510, 5.674, 25.829 False
148.627, 129.509, 5.649, 25.862 False
148.440, 129.509, 5.621, 25.895 False
148.253, 129.508, 5.595, 25.928 False
148.068, 129.507, 5.567, 25.961 False
147.883, 129.507, 5.541, 25.994 False
147.699, 129.506, 5.517, 26.027 False
147.515, 129.506, 5.498, 26.060 False
147.332, 129.505, 5.487, 26.093 False
147.150, 129.504, 5.481, 26.126 False
146.967, 129.504, 5.485, 26.159 False
146.783, 129.503, 5.494, 26.192 False
146.600, 129.503, 5.511, 26.225 False
146.415, 129.502, 5.531, 26.258 False
146.230, 129.502, 5.559, 26.291 False
146.043, 129.501, 5.589, 26.324 False
145.856, 129.500, 5.625, 26.357 False
145.667, 129.500, 5.660, 26.390 False
145.477, 129.499, 5.694, 26.423 False
145.287, 129.499, 5.722, 26.456 False
145.095, 129.498, 5.746, 26.489 False
144.903, 129.498, 5.764, 26.522 False
144.710, 129.497, 5.777, 26.555 False
144.518, 129.497, 5.786, 26.588 False
144.325, 129.496, 5.789, 26.621 False
144.132, 129.495, 5.789, 26.654 False
143.939, 129.495, 5.783, 26.687 False
143.747, 129.494, 5.776, 26.720 False
143.555, 129.494, 5.762, 26.753 False
143.363, 129.493, 5.748, 26.786 False
143.172, 129.493, 5.728, 26.819 False
142.982, 129.492, 5.705, 26.852 False
142.793, 129.492, 5.677, 26.885 False
142.604, 129.492, 5.649, 26.918 False
142.417, 129.491, 5.620, 26.951 False
142.230, 129.491, 5.594, 26.984 False
142.044, 129.490, 5.570, 27.017 False
141.859, 129.490, 5.552, 27.050 False
141.675, 129.489, 5.541, 27.083 False
141.490, 129.489, 5.536, 27.116 False
141.305, 129.488, 5.540, 27.149 False
141.120, 129.488, 5.549, 27.182 False
140.935, 129.488, 5.565, 27.215 False
140.748, 129.487, 5.585, 27.248 False
140.561, 129.488, 5.611, 27.281 False
140.373, 129.488, 5.639, 27.314 False
140.184, 129.488, 5.673, 27.347 False
139.994, 129.488, 5.706, 27.380 False
139.802, 129.488, 5.741, 27.413 False
139.610, 129.488, 5.770, 27.446 False
139.417, 129.487, 5.795, 27.479 False
139.223, 129.487, 5.813, 27.512 False
139.029, 129.487, 5.825, 27.545 False
138.834, 129.487, 5.834, 27.578 False
138.640, 129.487, 5.836, 27.611 False
138.445, 129.487, 5.835, 27.644 False
138.251, 129.487, 5.828, 27.677 False
138.057, 129.487, 5.820, 27.710 False
137.864, 129.486, 5.806, 27.743 False
137.671, 129.486, 5.792, 27.776 False
137.478, 129.486, 5.771, 27.809 False
137.287, 129.486, 5.751, 27.842 False
137.096, 129.486, 5.724, 27.875 False
136.906, 129.486, 5.695, 27.908 False
136.717, 129.486, 5.662, 27.941 False
136.529, 129.486, 5.630, 27.974 False
136.343, 129.486, 5.596, 28.007 False
136.157, 129.486, 5.568, 28.040 False
135.972, 129.486, 5.547, 28.073 False
135.787, 129.486, 5.533, 28.106 False
135.603, 129.487, 5.529, 28.139 False
135.419, 129.487, 5.530, 28.172 False
135.234, 129.487, 5.540, 28.205 False
135.049, 129.487, 5.554, 28.238 False
134.863, 129.487, 5.577, 28.271 False
134.676, 129.487, 5.601, 28.304 False
134.488, 129.488, 5.631, 28.337 False
134.299, 129.488, 5.661, 28.370 False
134.110, 129.488, 5.684, 28.403 False
133.919, 129.488, 5.701, 28.436 False
133.729, 129.489, 5.703, 28.469 False
133.539, 129.489, 5.694, 28.502 False
133.350, 129.489, 5.668, 28.535 False
133.163, 129.488, 5.628, 28.568 False
132.977, 129.488, 5.572, 28.601 False
132.793, 129.488, 5.503, 28.634 False
132.612, 129.488, 5.418, 28.667 False
132.435, 129.488, 5.320, 28.700 False
132.261, 129.488, 5.210, 28.733 False
132.091, 129.488, 5.088, 28.766 False
131.925, 129.488, 4.957, 28.799 False
131.764, 129.488, 4.810, 28.832 False
131.609, 129.488, 4.654, 28.865 False
131.458, 129.488, 4.497, 28.898 False
131.313, 129.488, 4.340, 28.931 False
131.173, 129.489, 4.184, 28.964 False
131.038, 129.490, 4.029, 28.997 False
130.908, 129.490, 3.879, 29.030 False
130.783, 129.490, 3.734, 29.063 False
130.662, 129.490, 3.595, 29.096 False
130.546, 129.490, 3.461, 29.129 False
130.434, 129.490, 3.333, 29.162 False
130.326, 129.490, 3.209, 29.195 False
130.222, 129.490, 3.090, 29.228 False
130.122, 129.490, 2.975, 29.261 False
130.026, 129.490, 2.865, 29.294 False
129.933, 129.490, 2.759, 29.327 False
129.843, 129.490, 2.657, 29.360 False
129.757, 129.490, 2.559, 29.393 False
129.674, 129.490, 2.464, 29.426 False
129.594, 129.490, 2.373, 29.459 False
129.516, 129.490, 2.286, 29.492 False
129.442, 129.490, 2.201, 29.525 False
129.370, 129.490, 2.120, 29.558 False
129.301, 129.490, 2.042, 29.591 False
129.235, 129.491, 1.967, 29.624 False
129.171, 129.489, 1.894, 29.657 False
129.109, 129.489, 1.825, 29.690 False
129.050, 129.489, 1.758, 29.723 False
128.993, 129.489, 1.693, 29.756 False
128.938, 129.489, 1.631, 29.789 False
128.884, 129.489, 1.571, 29.822 False
128.833, 129.489, 1.514, 29.855 False
128.784, 129.489, 1.458, 29.888 False
128.736, 129.489, 1.405, 29.921 False
128.691, 129.490, 1.352, 29.954 False
128.647, 129.490, 1.303, 29.987 False
128.604, 129.490, 1.255, 30.020 False
128.563, 129.490, 1.209, 30.053 False
128.524, 129.490, 1.165, 30.086 False
128.486, 129.490, 1.122, 30.119 False
128.450, 129.490, 1.052, 30.152 False
128.417, 129.490, 1.009, 30.185 False
128.384, 129.490, 0.955, 30.218 False
128.353, 129.490, 0.919, 30.251 False
128.324, 129.490, 0.874, 30.284 False
128.296, 129.490, 0.815, 30.317 False
128.270, 129.490, 0.759, 30.350 False
128.246, 129.490, 0.715, 30.383 False
128.223, 129.490, 0.682, 30.416 False
128.200, 129.490, 0.676, 30.449 False
128.177, 129.490, 0.701, 30.482 False
128.148, 129.490, 0.863, 30.515 False
128.115, 129.491, 0.972, 30.548 False
128.081, 129.491, 1.015, 30.581 False
128.045, 129.491, 1.072, 30.614 False
128.007, 129.490, 1.153, 30.647 False
127.964, 129.490, 1.276, 30.680 False
127.917, 129.490, 1.429, 30.713 False
127.865, 129.490, 1.578, 30.746 False
127.807, 129.490, 1.731, 30.779 False
127.745, 129.490, 1.866, 30.812 False
127.679, 129.490, 1.992, 30.845 False
127.609, 129.490, 2.114, 30.878 False
127.535, 129.489, 2.240, 30.911 False
127.456, 129.489, 2.370, 30.944 False
127.374, 129.489, 2.505, 30.977 False
127.286, 129.489, 2.644, 31.010 False
127.194, 129.489, 2.786, 31.043 False
127.097, 129.490, 2.929, 31.076 False
126.996, 129.491, 3.076, 31.109 False
126.889, 129.491, 3.225, 31.142 False
126.778, 129.491, 3.376, 31.175 False
126.661, 129.491, 3.528, 31.208 False
126.539, 129.491, 3.682, 31.241 False
126.412, 129.491, 3.836, 31.274 False
126.280, 129.491, 3.990, 31.307 False
126.143, 129.491, 4.144, 31.340 False
126.001, 129.492, 4.297, 31.373 False
125.854, 129.492, 4.448, 31.406 False
125.702, 129.492, 4.597, 31.439 False
125.545, 129.492, 4.741, 31.472 False
125.383, 129.492, 4.881, 31.505 False
125.217, 129.492, 5.010, 31.538 False
125.047, 129.492, 5.130, 31.571 False
124.874, 129.492, 5.237, 31.604 False
124.697, 129.493, 5.329, 31.637 False
124.518, 129.493, 5.410, 31.670 False
124.337, 129.493, 5.476, 31.703 False
124.153, 129.492, 5.534, 31.736 False
123.968, 129.492, 5.576, 31.769 False
123.782, 129.492, 5.611, 31.802 False
123.595, 129.492, 5.634, 31.835 False
123.407, 129.492, 5.652, 31.868 False
123.220, 129.492, 5.657, 31.901 False
123.032, 129.492, 5.653, 31.934 False
122.844, 129.492, 5.638, 31.967 False
122.657, 129.492, 5.623, 32.000 False
122.471, 129.492, 5.607, 32.033 False
122.285, 129.492, 5.594, 32.066 False
122.099, 129.492, 5.579, 32.099 False
121.914, 129.492, 5.565, 32.132 False
121.730, 129.491, 5.550, 32.165 False
121.545, 129.491, 5.539, 32.198 False
121.361, 129.491, 5.532, 32.231 False
121.177, 129.491, 5.534, 32.264 False
120.992, 129.491, 5.547, 32.297 False
120.807, 129.491, 5.567, 32.330 False
120.620, 129.491, 5.598, 32.363 False
120.432, 129.491, 5.632, 32.396 False
120.243, 129.491, 5.674, 32.429 False
120.053, 129.491, 5.714, 32.462 False
119.862, 129.491, 5.738, 32.495 False
119.670, 129.491, 5.751, 32.528 False
119.478, 129.491, 5.752, 32.561 False
119.287, 129.491, 5.747, 32.594 False
119.096, 129.491, 5.734, 32.627 False
118.905, 129.491, 5.720, 32.660 False
118.715, 129.491, 5.701, 32.693 False
118.526, 129.490, 5.682, 32.726 False
118.337, 129.490, 5.660, 32.759 False
118.149, 129.490, 5.639, 32.792 False
117.962, 129.489, 5.615, 32.825 False
117.776, 129.489, 5.592, 32.858 False
117.590, 129.489, 5.567, 32.891 False
117.405, 129.489, 5.543, 32.924 False
117.221, 129.489, 5.516, 32.957 False
117.038, 129.488, 5.491, 32.990 False
116.856, 129.488, 5.459, 33.023 False
116.675, 129.488, 5.424, 33.056 False
116.495, 129.488, 5.378, 33.089 False
116.318, 129.488, 5.329, 33.122 False
116.141, 129.488, 5.280, 33.155 False
115.967, 129.488, 5.235, 33.188 False
115.794, 129.487, 5.186, 33.221 False
115.622, 129.487, 5.137, 33.254 False
115.452, 129.487, 5.079, 33.287 False
115.285, 129.487, 5.020, 33.320 False
115.119, 129.487, 4.966, 33.353 False
114.955, 129.487, 4.920, 33.386 False
114.792, 129.487, 4.868, 33.419 False
114.631, 129.487, 4.815, 33.452 False
114.472, 129.487, 4.764, 33.485 False
114.315, 129.487, 4.716, 33.518 False
114.159, 129.488, 4.661, 33.551 False
114.005, 129.488, 4.606, 33.584 False
113.853, 129.488, 4.554, 33.617 False
113.702, 129.488, 4.507, 33.650 False
113.553, 129.488, 4.453, 33.683 False
113.406, 129.488, 4.396, 33.716 False
113.262, 129.488, 4.327, 33.749 False
113.119, 129.488, 4.259, 33.782 False
112.979, 129.488, 4.203, 33.815 False
112.840, 129.488, 4.159, 33.848 False
112.702, 129.488, 4.116, 33.881 False
112.566, 129.488, 4.073, 33.914 False
112.431, 129.488, 4.022, 33.947 False
112.299, 129.488, 3.969, 33.980 False
112.168, 129.488, 3.918, 34.013 False
112.038, 129.488, 3.872, 34.046 False
111.910, 129.488, 3.819, 34.079 False
111.785, 129.488, 3.763, 34.112 False
111.661, 129.488, 3.694, 34.145 False
111.540, 129.489, 3.618, 34.178 False
111.421, 129.490, 3.535, 34.211 False
111.306, 129.490, 3.453, 34.244 False
111.193, 129.490, 3.371, 34.277 False
111.083, 129.489, 3.293, 34.310 False
110.975, 129.489, 3.218, 34.343 False
110.870, 129.489, 3.155, 34.376 False
110.766, 129.489, 3.110, 34.409 False
110.662, 129.489, 3.081, 34.442 False
110.560, 129.489, 3.053, 34.475 False
110.459, 129.489, 3.026, 34.508 False
110.359, 129.489, 2.989, 34.541 False
110.260, 129.489, 2.951, 34.574 False
110.163, 129.489, 2.895, 34.607 False
110.068, 129.489, 2.841, 34.640 False
109.975, 129.489, 2.771, 34.673 False
109.884, 129.489, 2.709, 34.706 False
109.796, 129.489, 2.633, 34.739 False
109.710, 129.489, 2.569, 34.772 False
109.625, 129.489, 2.519, 34.805 False
109.542, 129.489, 2.484, 34.838 False
109.460, 129.489, 2.448, 34.871 False
109.379, 129.489, 2.418, 34.904 False
109.300, 129.489, 2.369, 34.937 False
109.222, 129.489, 2.326, 34.970 False
109.146, 129.489, 2.266, 35.003 False
109.072, 129.489, 2.217, 35.036 False
108.999, 129.489, 2.153, 35.069 False
108.929, 129.489, 2.103, 35.102 False
108.861, 129.489, 2.038, 35.135 False
108.794, 129.489, 1.990, 35.168 False
108.729, 129.490, 1.925, 35.201 False
108.666, 129.489, 1.878, 35.234 False
108.605, 129.489, 1.818, 35.267 False
108.546, 129.489, 1.776, 35.300 False
108.488, 129.489, 1.717, 35.333 False
108.432, 129.489, 1.682, 35.366 False
108.377, 129.489, 1.619, 35.399 False
108.324, 129.489, 1.584, 35.432 False
108.272, 129.489, 1.543, 35.465 False
108.222, 129.490, 1.498, 35.498 False
108.173, 129.490, 1.454, 35.531 False
108.126, 129.490, 1.409, 35.564 False
108.080, 129.490, 1.363, 35.597 False
108.035, 129.490, 1.318, 35.630 False
107.993, 129.490, 1.273, 35.663 False
107.951, 129.490, 1.229, 35.696 False
107.911, 129.490, 1.187, 35.729 False
107.873, 129.489, 1.143, 35.762 False
107.836, 129.489, 1.103, 35.795 False
107.800, 129.489, 1.063, 35.828 False
107.765, 129.489, 1.025, 35.861 False
107.732, 129.489, 0.988, 35.894 False
107.700, 129.489, 0.953, 35.927 False
107.669, 129.490, 0.917, 35.960 False
107.639, 129.490, 0.884, 35.993 False
107.610, 129.490, 0.852, 36.026 False
107.583, 129.490, 0.821, 36.059 False
107.556, 129.490, 0.791, 36.092 False
107.530, 129.490, 0.762, 36.125 False
107.506, 129.489, 0.732, 36.158 False
107.482, 129.489, 0.706, 36.191 False
107.459, 129.489, 0.680, 36.224 False
107.437, 129.489, 0.655, 36.257 False
107.415, 129.490, 0.630, 36.290 False
107.395, 129.490, 0.607, 36.323 False
107.375, 129.490, 0.585, 36.356 False
107.356, 129.490, 0.564, 36.389 False
107.338, 129.489, 0.542, 36.422 False
107.320, 129.489, 0.523, 36.455 False
107.303, 129.489, 0.504, 36.488 False
107.287, 129.489, 0.485, 36.521 False
107.271, 129.490, 0.467, 36.554 False
107.256, 129.490, 0.450, 36.587 False
107.241, 129.490, 0.433, 36.620 False
107.227, 129.490, 0.418, 36.653 False
107.213, 129.490, 0.402, 36.686 False
107.200, 129.490, 0.388, 36.719 False
107.187, 129.490, 0.374, 36.752 False
107.175, 129.490, 0.360, 36.785 False
107.164, 129.490, 0.347, 36.818 False
107.152, 129.490, 0.334, 36.851 False
107.141, 129.490, 0.322, 36.884 False
107.131, 129.490, 0.310, 36.917 False
107.121, 129.490, 0.299, 36.950 False
107.111, 129.490, 0.288, 36.983 False
107.102, 129.490, 0.277, 37.016 False
107.093, 129.490, 0.267, 37.049 False
107.084, 129.490, 0.257, 37.082 False
107.075, 129.490, 0.248, 37.115 False
107.067, 129.490, 0.239, 37.148 False
107.060, 129.490, 0.230, 37.181 False
107.052, 129.490, 0.222, 37.214 False
107.045, 129.490, 0.214, 37.247 False
107.038, 129.490, 0.206, 37.280 False
107.031, 129.490, 0.198, 37.313 False
107.025, 129.490, 0.191, 37.346 False
107.019, 129.489, 0.183, 37.379 False
107.013, 129.489, 0.177, 37.412 False
107.007, 129.489, 0.170, 37.445 False
107.001, 129.489, 0.164, 37.478 False
106.996, 129.489, 0.158, 37.511 False
106.991, 129.489, 0.152, 37.544 False
106.986, 129.489, 0.147, 37.577 False
106.981, 129.489, 0.141, 37.610 False
106.976, 129.489, 0.136, 37.643 False
106.972, 129.489, 0.131, 37.676 False
106.968, 129.489, 0.126, 37.709 False
106.964, 129.490, 0.121, 37.742 False
106.960, 129.490, 0.117, 37.775 False
106.956, 129.490, 0.113, 37.808 False
106.952, 129.490, 0.109, 37.841 False
106.949, 129.490, 0.105, 37.874 False
106.945, 129.490, 0.101, 37.907 False
106.942, 129.490, 0.097, 37.940 False
106.939, 129.490, 0.094, 37.973 False
106.936, 129.490, 0.090, 38.006 False
106.933, 129.490, 0.087, 38.039 False
106.930, 129.490, 0.084, 38.072 False
106.927, 129.490, 0.081, 38.105 False
106.925, 129.490, 0.078, 38.138 False
106.922, 129.490, 0.075, 38.171 False
106.920, 129.490, 0.072, 38.204 False
106.917, 129.490, 0.070, 38.237 False
106.915, 129.490, 0.067, 38.270 False
106.913, 129.490, 0.065, 38.303 False
106.913, 129.490, 0.003, 38.336 False
106.912, 129.490, 0.030, 38.369 False
106.911, 129.490, 0.025, 38.402 False
106.909, 129.490, 0.044, 38.435 False
106.908, 129.490, 0.046, 38.468 False
106.906, 129.490, 0.046, 38.501 False
106.905, 129.489, 0.046, 38.534 False
106.903, 129.489, 0.046, 38.567 False
106.902, 129.490, 0.045, 38.600 False
106.900, 129.490, 0.044, 38.633 False
106.899, 129.490, 0.043, 38.666 False
106.897, 129.490, 0.042, 38.699 False
106.896, 129.490, 0.041, 38.732 False
106.894, 129.490, 0.040, 38.765 False
106.893, 129.490, 0.038, 38.798 False
106.892, 129.490, 0.037, 38.831 False
106.891, 129.490, 0.036, 38.864 False
106.890, 129.490, 0.035, 38.897 False
106.888, 129.490, 0.033, 38.930 False
106.887, 129.490, 0.032, 38.963 False
106.886, 129.490, 0.031, 38.996 False
106.885, 129.490, 0.030, 39.029 False
106.884, 129.490, 0.029, 39.062 False
106.883, 129.490, 0.028, 39.095 False
106.882, 129.490, 0.027, 39.128 False
106.882, 129.490, 0.026, 39.161 False
106.881, 129.490, 0.025, 39.194 False
106.880, 129.490, 0.024, 39.227 False
106.879, 129.490, 0.023, 39.260 False
106.878, 129.490, 0.022, 39.293 False
106.878, 129.490, 0.022, 39.326 False
106.877, 129.490, 0.021, 39.359 False
106.876, 129.490, 0.020, 39.392 False
106.876, 129.490, 0.019, 39.425 False
106.876, 129.490, 0.001, 39.458 False
106.877, 129.490, -0.030, 39.491 False
106.878, 129.490, -0.026, 39.524 False
106.879, 129.490, -0.013, 39.557 False
106.879, 129.490, -0.002, 39.590 False
106.878, 129.490, 0.005, 39.623 False
106.878, 129.490, 0.011, 39.656 False
106.877, 129.490, 0.015, 39.689 False
106.877, 129.490, 0.017, 39.722 False
106.876, 129.490, 0.019, 39.755 False
106.875, 129.490, 0.021, 39.788 False
106.875, 129.490, 0.021, 39.821 False
106.874, 129.490, 0.022, 39.854 False
106.873, 129.490, 0.022, 39.887 False
106.873, 129.490, 0.022, 39.920 False
106.872, 129.490, 0.022, 39.953 False
106.871, 129.490, 0.021, 39.986 False
106.870, 129.490, 0.021, 40.019 False
106.870, 129.490, 0.020, 40.052 False
106.869, 129.490, 0.020, 40.085 False
106.869, 129.490, 0.019, 40.118 False
106.868, 129.490, 0.019, 40.151 False
106.868, 129.489, 0.001, 40.184 False
106.869, 129.489, 0.002, 40.217 False
106.869, 129.489, 0.002, 40.250 False
106.869, 129.489, 0.003, 40.283 False
106.869, 129.489, 0.005, 40.316 False
106.869, 129.489, 0.006, 40.349 False
106.869, 129.489, 0.008, 40.382 False
106.869, 129.489, 0.011, 40.415 False
106.869, 129.489, 0.015, 40.448 False
106.868, 129.489, 0.018, 40.481 False
106.868, 129.489, 0.024, 40.514 False
106.868, 129.489, 0.026, 40.547 False
106.867, 129.490, 0.039, 40.580 False
106.866, 129.491, 0.037, 40.613 False
106.866, 129.491, 0.034, 40.646 False
106.865, 129.492, 0.042, 40.679 False
106.864, 129.493, 0.034, 40.712 False
106.861, 129.494, 0.081, 40.745 False
106.857, 129.497, 0.134, 40.778 False
106.852, 129.501, 0.132, 40.811 False
106.848, 129.504, 0.128, 40.844 False
106.844, 129.506, 0.121, 40.877 False
106.839, 129.509, 0.147, 40.910 False
106.832, 129.512, 0.206, 40.943 False
106.822, 129.516, 0.300, 40.976 False
106.810, 129.520, 0.350, 41.009 False
106.798, 129.523, 0.367, 41.042 False
106.785, 129.524, 0.411, 41.075 False
106.770, 129.527, 0.453, 41.108 False
106.754, 129.529, 0.466, 41.141 False
106.738, 129.531, 0.494, 41.174 False
106.721, 129.532, 0.529, 41.207 False
106.702, 129.533, 0.541, 41.240 False
106.684, 129.534, 0.569, 41.273 False
106.665, 129.536, 0.557, 41.306 False
106.646, 129.538, 0.588, 41.339 False
106.625, 129.542, 0.657, 41.372 False
106.601, 129.547, 0.736, 41.405 False
106.575, 129.554, 0.779, 41.438 False
106.549, 129.562, 0.810, 41.471 False
106.522, 129.572, 0.799, 41.504 False
106.495, 129.582, 0.842, 41.537 False
106.466, 129.593, 0.887, 41.570 False
106.436, 129.604, 0.930, 41.603 False
106.405, 129.615, 0.950, 41.636 False
106.373, 129.625, 0.997, 41.669 False
106.340, 129.636, 1.027, 41.702 False
106.306, 129.646, 1.080, 41.735 False
106.269, 129.657, 1.117, 41.768 False
106.232, 129.667, 1.170, 41.801 False
106.193, 129.677, 1.207, 41.834 False
106.152, 129.687, 1.255, 41.867 False
106.110, 129.695, 1.300, 41.900 False
106.066, 129.702, 1.342, 41.933 False
106.021, 129.710, 1.376, 41.966 False
105.975, 129.718, 1.410, 41.999 False
105.928, 129.725, 1.442, 42.032 False
105.879, 129.733, 1.478, 42.065 False
105.830, 129.741, 1.511, 42.098 False
105.779, 129.749, 1.548, 42.131 False
105.727, 129.757, 1.582, 42.164 False
105.674, 129.764, 1.620, 42.197 False
105.620, 129.771, 1.655, 42.230 False
105.564, 129.779, 1.691, 42.263 False
105.508, 129.787, 1.725, 42.296 False
105.450, 129.795, 1.762, 42.329 False
105.390, 129.802, 1.796, 42.362 False
105.330, 129.810, 1.833, 42.395 False
105.269, 129.818, 1.867, 42.428 False
105.206, 129.826, 1.903, 42.461 False
105.142, 129.834, 1.937, 42.494 False
105.077, 129.841, 1.972, 42.527 False
105.011, 129.848, 2.004, 42.560 False
104.944, 129.856, 2.041, 42.593 False
104.875, 129.863, 2.073, 42.626 False
104.806, 129.871, 2.107, 42.659 False
104.735, 129.877, 2.135, 42.692 False
104.664, 129.884, 2.163, 42.725 False
104.591, 129.890, 2.187, 42.758 False
104.518, 129.896, 2.212, 42.791 False
104.444, 129.902, 2.233, 42.824 False
104.369, 129.908, 2.253, 42.857 False
104.294, 129.913, 2.271, 42.890 False
104.218, 129.919, 2.289, 42.923 False
104.142, 129.923, 2.303, 42.956 False
104.065, 129.929, 2.319, 42.989 False
103.987, 129.933, 2.331, 43.022 False
103.910, 129.937, 2.345, 43.055 False
103.831, 129.940, 2.354, 43.088 False
103.753, 129.944, 2.367, 43.121 False
103.674, 129.947, 2.373, 43.154 False
103.594, 129.949, 2.384, 43.187 False
103.515, 129.950, 2.391, 43.220 False
103.434, 129.951, 2.402, 43.253 False
103.354, 129.951, 2.407, 43.286 False
103.274, 129.952, 2.417, 43.319 False
103.193, 129.951, 2.421, 43.352 False
103.112, 129.950, 2.431, 43.385 False
103.031, 129.948, 2.432, 43.418 False
102.949, 129.946, 2.440, 43.451 False
102.868, 129.944, 2.447, 43.484 False
102.786, 129.943, 2.455, 43.517 False
102.704, 129.940, 2.455, 43.550 False
102.622, 129.938, 2.461, 43.583 False
102.540, 129.934, 2.462, 43.616 False
102.458, 129.931, 2.468, 43.649 False
102.375, 129.929, 2.475, 43.682 False
102.292, 129.928, 2.480, 43.715 False
102.210, 129.926, 2.480, 43.748 False
102.127, 129.924, 2.483, 43.781 False
102.044, 129.921, 2.484, 43.814 False
101.961, 129.919, 2.487, 43.847 False
101.879, 129.915, 2.487, 43.880 False
101.796, 129.912, 2.490, 43.913 False
